x	y	key	showSelected1	showSelected2	PANEL
43449.735	0	43449735 43449738	-4.2	-Inf	3
43449.749	0	43449749 43449758	-4.2	-Inf	3
43449.76	0	43449760 43449780	-4.2	-Inf	3
43449.798	0	43449798 43449799	-4.2	-Inf	3
43449.855	0	43449855 43449860	-4.2	-Inf	3
43449.862	0	43449862 43449874	-4.2	-Inf	3
43449.891	0	43449891 43449913	-4.2	-Inf	3
43449.922	0	43449922 43449923	-4.2	-Inf	3
43449.956	0	43449956 43449976	-4.2	-Inf	3
43449.995	0	43449995 43450016	-4.2	-Inf	3
43450.03	0	43450030 43450038	-4.2	-Inf	3
43450.079	0	43450079 43450084	-4.2	-Inf	3
43450.088	0	43450088 43450113	-4.2	-Inf	3
43450.143	0	43450143 43450151	-4.2	-Inf	3
43450.155	0	43450155 43450156	-4.2	-Inf	3
43450.188	0	43450188 43450197	-4.2	-Inf	3
43450.213	0	43450213 43450257	-4.2	-Inf	3
43450.304	0	43450304 43450305	-4.2	-Inf	3
43450.329	0	43450329 43450381	-4.2	-Inf	3
43450.432	0	43450432 43450454	-4.2	-Inf	3
43450.474	0	43450474 43450506	-4.2	-Inf	3
43450.958	0	43450958 43450963	-4.2	-Inf	3
43451.045	0	43451045 43451081	-4.2	-Inf	3
43451.092	0	43451092 43451165	-4.2	-Inf	3
43451.184	0	43451184 43451217	-4.2	-Inf	3
43451.229	0	43451229 43451254	-4.2	-Inf	3
43451.255	0	43451255 43451256	-4.2	-Inf	3
43451.259	0	43451259 43451294	-4.2	-Inf	3
43451.309	0	43451309 43451330	-4.2	-Inf	3
43451.336	0	43451336 43451353	-4.2	-Inf	3
43451.354	0	43451354 43451364	-4.2	-Inf	3
43451.46	0	43451460 43451465	-4.2	-Inf	3
43451.514	0	43451514 43451639	-4.2	-Inf	3
43451.684	0	43451684 43451721	-4.2	-Inf	3
43451.769	0	43451769 43451846	-4.2	-Inf	3
43451.877	0	43451877 43451893	-4.2	-Inf	3
43451.989	0	43451989 43452002	-4.2	-Inf	3
43452.003	0	43452003 43452054	-4.2	-Inf	3
43452.055	0	43452055 43452071	-4.2	-Inf	3
43452.088	0	43452088 43452114	-4.2	-Inf	3
43452.117	0	43452117 43452119	-4.2	-Inf	3
43452.166	0	43452166 43452179	-4.2	-Inf	3
43452.196	0	43452196 43452213	-4.2	-Inf	3
43452.234	0	43452234 43452242	-4.2	-Inf	3
43452.262	0	43452262 43452290	-4.2	-Inf	3
43452.335	0	43452335 43452359	-4.2	-Inf	3
43452.384	0	43452384 43452424	-4.2	-Inf	3
43452.465	0	43452465 43452509	-4.2	-Inf	3
43452.58	0	43452580 43452588	-4.2	-Inf	3
43452.618	0	43452618 43452729	-4.2	-Inf	3
43452.965	0	43452965 43452967	-4.2	-Inf	3
43452.998	0	43452998 43453025	-4.2	-Inf	3
43453.088	0	43453088 43453117	-4.2	-Inf	3
43453.204	0	43453204 43453213	-4.2	-Inf	3
43453.331	0	43453331 43453337	-4.2	-Inf	3
43453.423	0	43453423 43453456	-4.2	-Inf	3
43453.466	0	43453466 43453547	-4.2	-Inf	3
43453.572	0	43453572 43453591	-4.2	-Inf	3
43453.612	0	43453612 43453640	-4.2	-Inf	3
43453.663	0	43453663 43453735	-4.2	-Inf	3
43453.765	0	43453765 43453788	-4.2	-Inf	3
43453.8	0	43453800 43453805	-4.2	-Inf	3
43453.821	0	43453821 43453923	-4.2	-Inf	3
43453.946	0	43453946 43453966	-4.2	-Inf	3
43453.972	0	43453972 43454054	-4.2	-Inf	3
43454.067	0	43454067 43454097	-4.2	-Inf	3
43454.102	0	43454102 43454156	-4.2	-Inf	3
43454.164	0	43454164 43454172	-4.2	-Inf	3
43454.183	0	43454183 43454185	-4.2	-Inf	3
43454.192	0	43454192 43454227	-4.2	-Inf	3
43454.277	0	43454277 43454288	-4.2	-Inf	3
43454.297	0	43454297 43454302	-4.2	-Inf	3
43454.392	0	43454392 43454417	-4.2	-Inf	3
43454.504	0	43454504 43454598	-4.2	-Inf	3
43454.684	0	43454684 43454712	-4.2	-Inf	3
43454.753	0	43454753 43454831	-4.2	-Inf	3
43454.837	0	43454837 43454846	-4.2	-Inf	3
43454.853	0	43454853 43454863	-4.2	-Inf	3
43454.865	0	43454865 43454878	-4.2	-Inf	3
43454.891	0	43454891 43454903	-4.2	-Inf	3
43454.936	0	43454936 43454945	-4.2	-Inf	3
43454.97	0	43454970 43454983	-4.2	-Inf	3
43454.997	0	43454997 43455016	-4.2	-Inf	3
43455.061	0	43455061 43455085	-4.2	-Inf	3
43455.098	0	43455098 43455109	-4.2	-Inf	3
43455.111	0	43455111 43455131	-4.2	-Inf	3
43455.14	0	43455140 43455141	-4.2	-Inf	3
43455.143	0	43455143 43455149	-4.2	-Inf	3
43455.153	0	43455153 43455162	-4.2	-Inf	3
43455.165	0	43455165 43455171	-4.2	-Inf	3
43455.192	0	43455192 43455211	-4.2	-Inf	3
43455.215	0	43455215 43455222	-4.2	-Inf	3
43455.233	0	43455233 43455264	-4.2	-Inf	3
43455.267	0	43455267 43455278	-4.2	-Inf	3
43455.287	0	43455287 43455289	-4.2	-Inf	3
43455.307	0	43455307 43455316	-4.2	-Inf	3
43455.32	0	43455320 43455336	-4.2	-Inf	3
43455.354	0	43455354 43455358	-4.2	-Inf	3
43455.37	0	43455370 43455379	-4.2	-Inf	3
43455.389	0	43455389 43455395	-4.2	-Inf	3
43455.41	0	43455410 43455419	-4.2	-Inf	3
43455.422	0	43455422 43455427	-4.2	-Inf	3
43455.432	0	43455432 43455434	-4.2	-Inf	3
43455.444	0	43455444 43455445	-4.2	-Inf	3
43455.478	0	43455478 43455480	-4.2	-Inf	3
43455.49	0	43455490 43455495	-4.2	-Inf	3
43455.531	0	43455531 43455536	-4.2	-Inf	3
43455.561	0	43455561 43455603	-4.2	-Inf	3
43455.605	0	43455605 43455615	-4.2	-Inf	3
43455.624	0	43455624 43455664	-4.2	-Inf	3
43455.675	0	43455675 43455749	-4.2	-Inf	3
43455.774	0	43455774 43455819	-4.2	-Inf	3
43455.83	0	43455830 43455893	-4.2	-Inf	3
43455.908	0	43455908 43455955	-4.2	-Inf	3
43456.001	0	43456001 43456025	-4.2	-Inf	3
43456.073	0	43456073 43456097	-4.2	-Inf	3
43456.1	0	43456100 43456126	-4.2	-Inf	3
43456.186	0	43456186 43456197	-4.2	-Inf	3
43456.238	0	43456238 43456245	-4.2	-Inf	3
43456.311	0	43456311 43456354	-4.2	-Inf	3
43456.355	0	43456355 43456364	-4.2	-Inf	3
43456.371	0	43456371 43456373	-4.2	-Inf	3
43456.404	0	43456404 43456434	-4.2	-Inf	3
43456.464	0	43456464 43456465	-4.2	-Inf	3
43456.489	0	43456489 43456497	-4.2	-Inf	3
43456.521	0	43456521 43456529	-4.2	-Inf	3
43456.533	0	43456533 43456541	-4.2	-Inf	3
43456.567	0	43456567 43456590	-4.2	-Inf	3
43456.601	0	43456601 43456611	-4.2	-Inf	3
43456.616	0	43456616 43456646	-4.2	-Inf	3
43456.651	0	43456651 43456691	-4.2	-Inf	3
43456.706	0	43456706 43456727	-4.2	-Inf	3
43456.806	0	43456806 43456817	-4.2	-Inf	3
43456.828	0	43456828 43456868	-4.2	-Inf	3
43456.874	0	43456874 43456930	-4.2	-Inf	3
43456.948	0	43456948 43456952	-4.2	-Inf	3
43456.966	0	43456966 43456970	-4.2	-Inf	3
43456.999	0	43456999 43457000	-4.2	-Inf	3
43447	0	43447000 43447030	-4.2	-3.5987564321254	3
43447.035	0	43447035 43447055	-4.2	-3.5987564321254	3
43447.07	0	43447070 43447079	-4.2	-3.5987564321254	3
43447.1	0	43447100 43447116	-4.2	-3.5987564321254	3
43447.132	0	43447132 43447153	-4.2	-3.5987564321254	3
43447.154	0	43447154 43447175	-4.2	-3.5987564321254	3
43447.18	0	43447180 43447193	-4.2	-3.5987564321254	3
43447.241	0	43447241 43447245	-4.2	-3.5987564321254	3
43447.257	0	43447257 43447271	-4.2	-3.5987564321254	3
43447.308	0	43447308 43447332	-4.2	-3.5987564321254	3
43447.36	0	43447360 43447366	-4.2	-3.5987564321254	3
43447.433	0	43447433 43447455	-4.2	-3.5987564321254	3
43447.473	0	43447473 43447485	-4.2	-3.5987564321254	3
43448.685	0	43448685 43448724	-4.2	-3.5987564321254	3
43448.788	0	43448788 43448789	-4.2	-3.5987564321254	3
43448.791	0	43448791 43448842	-4.2	-3.5987564321254	3
43448.87	0	43448870 43448913	-4.2	-3.5987564321254	3
43448.921	0	43448921 43448932	-4.2	-3.5987564321254	3
43448.945	0	43448945 43448947	-4.2	-3.5987564321254	3
43448.981	0	43448981 43448994	-4.2	-3.5987564321254	3
43449.013	0	43449013 43449014	-4.2	-3.5987564321254	3
43449.03	0	43449030 43449049	-4.2	-3.5987564321254	3
43449.054	0	43449054 43449056	-4.2	-3.5987564321254	3
43449.057	0	43449057 43449070	-4.2	-3.5987564321254	3
43449.072	0	43449072 43449074	-4.2	-3.5987564321254	3
43449.086	0	43449086 43449103	-4.2	-3.5987564321254	3
43449.104	0	43449104 43449108	-4.2	-3.5987564321254	3
43449.113	0	43449113 43449132	-4.2	-3.5987564321254	3
43449.146	0	43449146 43449155	-4.2	-3.5987564321254	3
43449.17	0	43449170 43449178	-4.2	-3.5987564321254	3
43449.181	0	43449181 43449185	-4.2	-3.5987564321254	3
43449.189	0	43449189 43449198	-4.2	-3.5987564321254	3
43449.199	0	43449199 43449208	-4.2	-3.5987564321254	3
43449.213	0	43449213 43449218	-4.2	-3.5987564321254	3
43449.223	0	43449223 43449228	-4.2	-3.5987564321254	3
43449.233	0	43449233 43449241	-4.2	-3.5987564321254	3
43449.242	0	43449242 43449256	-4.2	-3.5987564321254	3
43449.268	0	43449268 43449275	-4.2	-3.5987564321254	3
43449.289	0	43449289 43449295	-4.2	-3.5987564321254	3
43449.298	0	43449298 43449306	-4.2	-3.5987564321254	3
43449.307	0	43449307 43449308	-4.2	-3.5987564321254	3
43449.31	0	43449310 43449313	-4.2	-3.5987564321254	3
43449.32	0	43449320 43449328	-4.2	-3.5987564321254	3
43449.329	0	43449329 43449338	-4.2	-3.5987564321254	3
43449.342	0	43449342 43449343	-4.2	-3.5987564321254	3
43449.348	0	43449348 43449358	-4.2	-3.5987564321254	3
43449.359	0	43449359 43449366	-4.2	-3.5987564321254	3
43449.375	0	43449375 43449387	-4.2	-3.5987564321254	3
43449.39	0	43449390 43449393	-4.2	-3.5987564321254	3
43449.398	0	43449398 43449399	-4.2	-3.5987564321254	3
43449.41	0	43449410 43449421	-4.2	-3.5987564321254	3
43449.433	0	43449433 43449445	-4.2	-3.5987564321254	3
43449.461	0	43449461 43449470	-4.2	-3.5987564321254	3
43449.472	0	43449472 43449473	-4.2	-3.5987564321254	3
43449.482	0	43449482 43449483	-4.2	-3.5987564321254	3
43449.484	0	43449484 43449487	-4.2	-3.5987564321254	3
43449.489	0	43449489 43449490	-4.2	-3.5987564321254	3
43449.494	0	43449494 43449496	-4.2	-3.5987564321254	3
43449.497	0	43449497 43449498	-4.2	-3.5987564321254	3
43449.501	0	43449501 43449508	-4.2	-3.5987564321254	3
43449.51	0	43449510 43449514	-4.2	-3.5987564321254	3
43449.519	0	43449519 43449524	-4.2	-3.5987564321254	3
43449.531	0	43449531 43449535	-4.2	-3.5987564321254	3
43449.538	0	43449538 43449539	-4.2	-3.5987564321254	3
43449.544	0	43449544 43449565	-4.2	-3.5987564321254	3
43449.566	0	43449566 43449582	-4.2	-3.5987564321254	3
43449.586	0	43449586 43449592	-4.2	-3.5987564321254	3
43449.6	0	43449600 43449606	-4.2	-3.5987564321254	3
43449.607	0	43449607 43449609	-4.2	-3.5987564321254	3
43449.614	0	43449614 43449615	-4.2	-3.5987564321254	3
43449.616	0	43449616 43449617	-4.2	-3.5987564321254	3
43449.619	0	43449619 43449621	-4.2	-3.5987564321254	3
43449.624	0	43449624 43449625	-4.2	-3.5987564321254	3
43449.629	0	43449629 43449630	-4.2	-3.5987564321254	3
43449.638	0	43449638 43449639	-4.2	-3.5987564321254	3
43449.652	0	43449652 43449667	-4.2	-3.5987564321254	3
43449.668	0	43449668 43449696	-4.2	-3.5987564321254	3
43449.697	0	43449697 43449727	-4.2	-3.5987564321254	3
43449.735	0	43449735 43449738	-4.2	-3.5987564321254	3
43449.749	0	43449749 43449758	-4.2	-3.5987564321254	3
43449.76	0	43449760 43449780	-4.2	-3.5987564321254	3
43449.798	0	43449798 43449799	-4.2	-3.5987564321254	3
43449.855	0	43449855 43449860	-4.2	-3.5987564321254	3
43449.862	0	43449862 43449874	-4.2	-3.5987564321254	3
43449.891	0	43449891 43449913	-4.2	-3.5987564321254	3
43449.922	0	43449922 43449923	-4.2	-3.5987564321254	3
43449.956	0	43449956 43449976	-4.2	-3.5987564321254	3
43449.995	0	43449995 43450016	-4.2	-3.5987564321254	3
43450.03	0	43450030 43450038	-4.2	-3.5987564321254	3
43450.079	0	43450079 43450084	-4.2	-3.5987564321254	3
43450.088	0	43450088 43450113	-4.2	-3.5987564321254	3
43450.143	0	43450143 43450151	-4.2	-3.5987564321254	3
43450.155	0	43450155 43450156	-4.2	-3.5987564321254	3
43450.188	0	43450188 43450197	-4.2	-3.5987564321254	3
43450.213	0	43450213 43450257	-4.2	-3.5987564321254	3
43450.304	0	43450304 43450305	-4.2	-3.5987564321254	3
43450.329	0	43450329 43450381	-4.2	-3.5987564321254	3
43450.432	0	43450432 43450454	-4.2	-3.5987564321254	3
43450.474	0	43450474 43450506	-4.2	-3.5987564321254	3
43450.958	0	43450958 43450963	-4.2	-3.5987564321254	3
43451.045	0	43451045 43451081	-4.2	-3.5987564321254	3
43451.092	0	43451092 43451165	-4.2	-3.5987564321254	3
43451.184	0	43451184 43451217	-4.2	-3.5987564321254	3
43451.229	0	43451229 43451254	-4.2	-3.5987564321254	3
43451.255	0	43451255 43451256	-4.2	-3.5987564321254	3
43451.259	0	43451259 43451294	-4.2	-3.5987564321254	3
43451.309	0	43451309 43451330	-4.2	-3.5987564321254	3
43451.336	0	43451336 43451353	-4.2	-3.5987564321254	3
43451.354	0	43451354 43451364	-4.2	-3.5987564321254	3
43451.46	0	43451460 43451465	-4.2	-3.5987564321254	3
43451.514	0	43451514 43451639	-4.2	-3.5987564321254	3
43451.684	0	43451684 43451721	-4.2	-3.5987564321254	3
43451.769	0	43451769 43451846	-4.2	-3.5987564321254	3
43451.877	0	43451877 43451893	-4.2	-3.5987564321254	3
43451.989	0	43451989 43452002	-4.2	-3.5987564321254	3
43452.003	0	43452003 43452054	-4.2	-3.5987564321254	3
43452.055	0	43452055 43452071	-4.2	-3.5987564321254	3
43452.088	0	43452088 43452114	-4.2	-3.5987564321254	3
43452.117	0	43452117 43452119	-4.2	-3.5987564321254	3
43452.166	0	43452166 43452179	-4.2	-3.5987564321254	3
43452.196	0	43452196 43452213	-4.2	-3.5987564321254	3
43452.234	0	43452234 43452242	-4.2	-3.5987564321254	3
43452.262	0	43452262 43452290	-4.2	-3.5987564321254	3
43452.335	0	43452335 43452359	-4.2	-3.5987564321254	3
43452.384	0	43452384 43452424	-4.2	-3.5987564321254	3
43452.465	0	43452465 43452509	-4.2	-3.5987564321254	3
43452.58	0	43452580 43452588	-4.2	-3.5987564321254	3
43452.618	0	43452618 43452729	-4.2	-3.5987564321254	3
43452.965	0	43452965 43452967	-4.2	-3.5987564321254	3
43452.998	0	43452998 43453025	-4.2	-3.5987564321254	3
43453.088	0	43453088 43453117	-4.2	-3.5987564321254	3
43453.204	0	43453204 43453213	-4.2	-3.5987564321254	3
43453.331	0	43453331 43453337	-4.2	-3.5987564321254	3
43453.423	0	43453423 43453456	-4.2	-3.5987564321254	3
43453.466	0	43453466 43453547	-4.2	-3.5987564321254	3
43453.572	0	43453572 43453591	-4.2	-3.5987564321254	3
43453.612	0	43453612 43453640	-4.2	-3.5987564321254	3
43453.663	0	43453663 43453735	-4.2	-3.5987564321254	3
43453.765	0	43453765 43453788	-4.2	-3.5987564321254	3
43453.8	0	43453800 43453805	-4.2	-3.5987564321254	3
43453.821	0	43453821 43453923	-4.2	-3.5987564321254	3
43453.946	0	43453946 43453966	-4.2	-3.5987564321254	3
43453.972	0	43453972 43454054	-4.2	-3.5987564321254	3
43454.067	0	43454067 43454097	-4.2	-3.5987564321254	3
43454.102	0	43454102 43454156	-4.2	-3.5987564321254	3
43454.164	0	43454164 43454172	-4.2	-3.5987564321254	3
43454.183	0	43454183 43454185	-4.2	-3.5987564321254	3
43454.192	0	43454192 43454227	-4.2	-3.5987564321254	3
43454.277	0	43454277 43454288	-4.2	-3.5987564321254	3
43454.297	0	43454297 43454302	-4.2	-3.5987564321254	3
43454.392	0	43454392 43454417	-4.2	-3.5987564321254	3
43454.504	0	43454504 43454598	-4.2	-3.5987564321254	3
43454.684	0	43454684 43454712	-4.2	-3.5987564321254	3
43454.753	0	43454753 43454831	-4.2	-3.5987564321254	3
43454.837	0	43454837 43454846	-4.2	-3.5987564321254	3
43454.853	0	43454853 43454863	-4.2	-3.5987564321254	3
43454.865	0	43454865 43454878	-4.2	-3.5987564321254	3
43454.891	0	43454891 43454903	-4.2	-3.5987564321254	3
43454.936	0	43454936 43454945	-4.2	-3.5987564321254	3
43454.97	0	43454970 43454983	-4.2	-3.5987564321254	3
43454.997	0	43454997 43455016	-4.2	-3.5987564321254	3
43455.061	0	43455061 43455085	-4.2	-3.5987564321254	3
43455.098	0	43455098 43455109	-4.2	-3.5987564321254	3
43455.111	0	43455111 43455131	-4.2	-3.5987564321254	3
43455.14	0	43455140 43455141	-4.2	-3.5987564321254	3
43455.143	0	43455143 43455149	-4.2	-3.5987564321254	3
43455.153	0	43455153 43455162	-4.2	-3.5987564321254	3
43455.165	0	43455165 43455171	-4.2	-3.5987564321254	3
43455.192	0	43455192 43455211	-4.2	-3.5987564321254	3
43455.215	0	43455215 43455222	-4.2	-3.5987564321254	3
43455.233	0	43455233 43455264	-4.2	-3.5987564321254	3
43455.267	0	43455267 43455278	-4.2	-3.5987564321254	3
43455.287	0	43455287 43455289	-4.2	-3.5987564321254	3
43455.307	0	43455307 43455316	-4.2	-3.5987564321254	3
43455.32	0	43455320 43455336	-4.2	-3.5987564321254	3
43455.354	0	43455354 43455358	-4.2	-3.5987564321254	3
43455.37	0	43455370 43455379	-4.2	-3.5987564321254	3
43455.389	0	43455389 43455395	-4.2	-3.5987564321254	3
43455.41	0	43455410 43455419	-4.2	-3.5987564321254	3
43455.422	0	43455422 43455427	-4.2	-3.5987564321254	3
43455.432	0	43455432 43455434	-4.2	-3.5987564321254	3
43455.444	0	43455444 43455445	-4.2	-3.5987564321254	3
43455.478	0	43455478 43455480	-4.2	-3.5987564321254	3
43455.49	0	43455490 43455495	-4.2	-3.5987564321254	3
43455.531	0	43455531 43455536	-4.2	-3.5987564321254	3
43455.561	0	43455561 43455603	-4.2	-3.5987564321254	3
43455.605	0	43455605 43455615	-4.2	-3.5987564321254	3
43455.624	0	43455624 43455664	-4.2	-3.5987564321254	3
43455.675	0	43455675 43455749	-4.2	-3.5987564321254	3
43455.774	0	43455774 43455819	-4.2	-3.5987564321254	3
43455.83	0	43455830 43455893	-4.2	-3.5987564321254	3
43455.908	0	43455908 43455955	-4.2	-3.5987564321254	3
43456.001	0	43456001 43456025	-4.2	-3.5987564321254	3
43456.073	0	43456073 43456097	-4.2	-3.5987564321254	3
43456.1	0	43456100 43456126	-4.2	-3.5987564321254	3
43456.186	0	43456186 43456197	-4.2	-3.5987564321254	3
43456.238	0	43456238 43456245	-4.2	-3.5987564321254	3
43456.311	0	43456311 43456354	-4.2	-3.5987564321254	3
43456.355	0	43456355 43456364	-4.2	-3.5987564321254	3
43456.371	0	43456371 43456373	-4.2	-3.5987564321254	3
43456.404	0	43456404 43456434	-4.2	-3.5987564321254	3
43456.464	0	43456464 43456465	-4.2	-3.5987564321254	3
43456.489	0	43456489 43456497	-4.2	-3.5987564321254	3
43456.521	0	43456521 43456529	-4.2	-3.5987564321254	3
43456.533	0	43456533 43456541	-4.2	-3.5987564321254	3
43456.567	0	43456567 43456590	-4.2	-3.5987564321254	3
43456.601	0	43456601 43456611	-4.2	-3.5987564321254	3
43456.616	0	43456616 43456646	-4.2	-3.5987564321254	3
43456.651	0	43456651 43456691	-4.2	-3.5987564321254	3
43456.706	0	43456706 43456727	-4.2	-3.5987564321254	3
43456.806	0	43456806 43456817	-4.2	-3.5987564321254	3
43456.828	0	43456828 43456868	-4.2	-3.5987564321254	3
43456.874	0	43456874 43456930	-4.2	-3.5987564321254	3
43456.948	0	43456948 43456952	-4.2	-3.5987564321254	3
43456.966	0	43456966 43456970	-4.2	-3.5987564321254	3
43456.999	0	43456999 43457000	-4.2	-3.5987564321254	3
43447	0	43447000 43447485	-4.2	-2.87110214393305	3
43448.685	0	43448685 43449054	-4.2	-2.87110214393305	3
43449.056	0	43449056 43449473	-4.2	-2.87110214393305	3
43449.482	0	43449482 43449629	-4.2	-2.87110214393305	3
43450.156	0	43450156 43450267	-4.2	-2.87110214393305	3
43450.381	0	43450381 43450506	-4.2	-2.87110214393305	3
43450.958	0	43450958 43452729	-4.2	-2.87110214393305	3
43452.965	0	43452965 43454302	-4.2	-2.87110214393305	3
43454.753	0	43454753 43455061	-4.2	-2.87110214393305	3
43455.141	0	43455141 43455445	-4.2	-2.87110214393305	3
43456.93	0	43456930 43457000	-4.2	-2.87110214393305	3
43447	0	43447000 43447485	-4.2	-2.524465240576	3
43448.685	0	43448685 43449054	-4.2	-2.524465240576	3
43449.056	0	43449056 43449473	-4.2	-2.524465240576	3
43449.482	0	43449482 43449629	-4.2	-2.524465240576	3
43450.156	0	43450156 43450267	-4.2	-2.524465240576	3
43450.381	0	43450381 43450506	-4.2	-2.524465240576	3
43450.958	0	43450958 43452729	-4.2	-2.524465240576	3
43452.965	0	43452965 43454302	-4.2	-2.524465240576	3
43454.753	0	43454753 43455061	-4.2	-2.524465240576	3
43455.141	0	43455141 43455445	-4.2	-2.524465240576	3
43456.93	0	43456930 43457000	-4.2	-2.524465240576	3
43447	0	43447000 43447485	-4.2	-1.7250450381836	3
43448.685	0	43448685 43449054	-4.2	-1.7250450381836	3
43449.056	0	43449056 43449473	-4.2	-1.7250450381836	3
43449.482	0	43449482 43449629	-4.2	-1.7250450381836	3
43450.156	0	43450156 43450267	-4.2	-1.7250450381836	3
43450.381	0	43450381 43450506	-4.2	-1.7250450381836	3
43450.958	0	43450958 43452729	-4.2	-1.7250450381836	3
43452.965	0	43452965 43454302	-4.2	-1.7250450381836	3
43454.753	0	43454753 43455061	-4.2	-1.7250450381836	3
43455.141	0	43455141 43455445	-4.2	-1.7250450381836	3
43456.93	0	43456930 43457000	-4.2	-1.7250450381836	3
43447	0	43447000 43447485	-4.2	-0.412657524285237	3
43448.685	0	43448685 43449054	-4.2	-0.412657524285237	3
43449.056	0	43449056 43449473	-4.2	-0.412657524285237	3
43449.482	0	43449482 43449629	-4.2	-0.412657524285237	3
43450.156	0	43450156 43450267	-4.2	-0.412657524285237	3
43450.381	0	43450381 43450506	-4.2	-0.412657524285237	3
43450.958	0	43450958 43452729	-4.2	-0.412657524285237	3
43452.965	0	43452965 43454302	-4.2	-0.412657524285237	3
43454.753	0	43454753 43455061	-4.2	-0.412657524285237	3
43455.141	0	43455141 43455445	-4.2	-0.412657524285237	3
43456.93	0	43456930 43457000	-4.2	-0.412657524285237	3
43447	0	43447000 43447485	-4.2	0.612958946320131	3
43448.685	0	43448685 43449056	-4.2	0.612958946320131	3
43449.057	0	43449057 43449667	-4.2	0.612958946320131	3
43450.474	0	43450474 43450506	-4.2	0.612958946320131	3
43450.958	0	43450958 43454302	-4.2	0.612958946320131	3
43454.853	0	43454853 43455605	-4.2	0.612958946320131	3
43447	0	43447000 43447473	-4.2	1.31885391825865	3
43448.945	0	43448945 43449696	-4.2	1.31885391825865	3
43455.14	0	43455140 43455445	-4.2	1.31885391825865	3
43447	0	43447000 43447473	-4.2	1.66523715330971	3
43448.945	0	43448945 43449696	-4.2	1.66523715330971	3
43455.14	0	43455140 43455445	-4.2	1.66523715330971	3
43447	0	43447000 43447473	-4.2	2.12562278092917	3
43448.945	0	43448945 43449696	-4.2	2.12562278092917	3
43455.14	0	43455140 43455445	-4.2	2.12562278092917	3
43447	0	43447000 43447473	-4.2	3.15283511716953	3
43448.945	0	43448945 43449696	-4.2	3.15283511716953	3
43447	0	43447000 43447030	-4	-Inf	3
43447.035	0	43447035 43447055	-4	-Inf	3
43447.07	0	43447070 43447079	-4	-Inf	3
43447.1	0	43447100 43447116	-4	-Inf	3
43447.132	0	43447132 43447153	-4	-Inf	3
43447.154	0	43447154 43447175	-4	-Inf	3
43447.18	0	43447180 43447193	-4	-Inf	3
43447.241	0	43447241 43447245	-4	-Inf	3
43447.257	0	43447257 43447271	-4	-Inf	3
43447.308	0	43447308 43447332	-4	-Inf	3
43447.36	0	43447360 43447366	-4	-Inf	3
43447.433	0	43447433 43447455	-4	-Inf	3
43447.473	0	43447473 43447485	-4	-Inf	3
43448.685	0	43448685 43448724	-4	-Inf	3
43448.788	0	43448788 43448789	-4	-Inf	3
43448.791	0	43448791 43448842	-4	-Inf	3
43448.87	0	43448870 43448913	-4	-Inf	3
43448.921	0	43448921 43448932	-4	-Inf	3
43448.945	0	43448945 43448947	-4	-Inf	3
43448.981	0	43448981 43448994	-4	-Inf	3
43449.013	0	43449013 43449014	-4	-Inf	3
43449.03	0	43449030 43449049	-4	-Inf	3
43449.054	0	43449054 43449056	-4	-Inf	3
43449.057	0	43449057 43449070	-4	-Inf	3
43449.072	0	43449072 43449074	-4	-Inf	3
43449.086	0	43449086 43449103	-4	-Inf	3
43449.104	0	43449104 43449108	-4	-Inf	3
43449.113	0	43449113 43449132	-4	-Inf	3
43449.146	0	43449146 43449155	-4	-Inf	3
43449.17	0	43449170 43449178	-4	-Inf	3
43449.181	0	43449181 43449185	-4	-Inf	3
43449.189	0	43449189 43449198	-4	-Inf	3
43449.199	0	43449199 43449208	-4	-Inf	3
43449.213	0	43449213 43449218	-4	-Inf	3
43449.223	0	43449223 43449228	-4	-Inf	3
43449.233	0	43449233 43449241	-4	-Inf	3
43449.242	0	43449242 43449256	-4	-Inf	3
43449.268	0	43449268 43449275	-4	-Inf	3
43449.289	0	43449289 43449295	-4	-Inf	3
43449.298	0	43449298 43449306	-4	-Inf	3
43449.307	0	43449307 43449308	-4	-Inf	3
43449.31	0	43449310 43449313	-4	-Inf	3
43449.32	0	43449320 43449328	-4	-Inf	3
43449.329	0	43449329 43449338	-4	-Inf	3
43449.342	0	43449342 43449343	-4	-Inf	3
43449.348	0	43449348 43449358	-4	-Inf	3
43449.359	0	43449359 43449366	-4	-Inf	3
43449.375	0	43449375 43449387	-4	-Inf	3
43449.39	0	43449390 43449393	-4	-Inf	3
43449.398	0	43449398 43449399	-4	-Inf	3
43449.41	0	43449410 43449421	-4	-Inf	3
43449.433	0	43449433 43449445	-4	-Inf	3
43449.461	0	43449461 43449470	-4	-Inf	3
43449.472	0	43449472 43449473	-4	-Inf	3
43449.482	0	43449482 43449483	-4	-Inf	3
43449.484	0	43449484 43449487	-4	-Inf	3
43449.489	0	43449489 43449490	-4	-Inf	3
43449.494	0	43449494 43449496	-4	-Inf	3
43449.497	0	43449497 43449498	-4	-Inf	3
43449.501	0	43449501 43449508	-4	-Inf	3
43449.51	0	43449510 43449514	-4	-Inf	3
43449.519	0	43449519 43449524	-4	-Inf	3
43449.531	0	43449531 43449535	-4	-Inf	3
43449.538	0	43449538 43449539	-4	-Inf	3
43449.544	0	43449544 43449565	-4	-Inf	3
43449.566	0	43449566 43449582	-4	-Inf	3
43449.586	0	43449586 43449592	-4	-Inf	3
43449.6	0	43449600 43449606	-4	-Inf	3
