x	xend	y	yend	key	showSelected1	showSelected2	PANEL
43503.584	43503.587	34.2857	34.2857	43503584 43503587	3.8	-7.38704105367987	2
43503.587	43503.589	37.3333	37.3333	43503587 43503589	3.8	-7.38704105367987	2
43503.589	43503.59	37.3333	37.3333	43503589 43503590	3.8	-7.38704105367987	2
43503.59	43503.591	39.5	39.5	43503590 43503591	3.8	-7.38704105367987	2
43503.591	43503.592	39.5	39.5	43503591 43503592	3.8	-7.38704105367987	2
43503.592	43503.595	43.5714	43.5714	43503592 43503595	3.8	-7.38704105367987	2
43503.595	43503.599	43.5714	43.5714	43503595 43503599	3.8	-7.38704105367987	2
43503.599	43503.601	45	45	43503599 43503601	3.8	-7.38704105367987	2
43503.601	43503.603	45	45	43503601 43503603	3.8	-7.38704105367987	2
43503.603	43503.605	45	45	43503603 43503605	3.8	-7.38704105367987	2
43503.605	43503.608	42.3333	42.3333	43503605 43503608	3.8	-7.38704105367987	2
43503.608	43503.611	47.2	47.2	43503608 43503611	3.8	-7.38704105367987	2
43503.611	43503.613	47.2	47.2	43503611 43503613	3.8	-7.38704105367987	2
43503.613	43503.615	50.3333	50.3333	43503613 43503615	3.8	-7.38704105367987	2
43503.615	43503.616	50.3333	50.3333	43503615 43503616	3.8	-7.38704105367987	2
43503.616	43503.617	53	53	43503616 43503617	3.8	-7.38704105367987	2
43503.617	43503.623	51.8333	51.8333	43503617 43503623	3.8	-7.38704105367987	2
43503.623	43503.624	56.25	56.25	43503623 43503624	3.8	-7.38704105367987	2
43503.624	43503.627	56.25	56.25	43503624 43503627	3.8	-7.38704105367987	2
43503.627	43503.628	59.5	59.5	43503627 43503628	3.8	-7.38704105367987	2
43503.628	43503.629	59.5	59.5	43503628 43503629	3.8	-7.38704105367987	2
43503.629	43503.631	67	67	43503629 43503631	3.8	-7.38704105367987	2
43503.631	43503.633	67	67	43503631 43503633	3.8	-7.38704105367987	2
43503.633	43503.634	70	70	43503633 43503634	3.8	-7.38704105367987	2
43503.634	43503.635	70	70	43503634 43503635	3.8	-7.38704105367987	2
43503.635	43503.636	82	82	43503635 43503636	3.8	-7.38704105367987	2
43503.636	43503.637	82	82	43503636 43503637	3.8	-7.38704105367987	2
43503.637	43503.64	86	86	43503637 43503640	3.8	-7.38704105367987	2
43503.64	43503.641	85	85	43503640 43503641	3.8	-7.38704105367987	2
43503.641	43503.642	98	98	43503641 43503642	3.8	-7.38704105367987	2
43503.642	43503.643	98	98	43503642 43503643	3.8	-7.38704105367987	2
43503.643	43503.644	102	102	43503643 43503644	3.8	-7.38704105367987	2
43503.644	43503.647	102	102	43503644 43503647	3.8	-7.38704105367987	2
43503.647	43503.648	111.5	111.5	43503647 43503648	3.8	-7.38704105367987	2
43503.648	43503.649	111.5	111.5	43503648 43503649	3.8	-7.38704105367987	2
43503.649	43503.651	113	113	43503649 43503651	3.8	-7.38704105367987	2
43503.651	43503.654	110	110	43503651 43503654	3.8	-7.38704105367987	2
43503.654	43503.657	111.5	111.5	43503654 43503657	3.8	-7.38704105367987	2
43503.657	43503.658	111.5	111.5	43503657 43503658	3.8	-7.38704105367987	2
43503.658	43503.662	117	117	43503658 43503662	3.8	-7.38704105367987	2
43503.662	43503.663	116	116	43503662 43503663	3.8	-7.38704105367987	2
43503.663	43503.666	124	124	43503663 43503666	3.8	-7.38704105367987	2
43503.666	43503.67	124	124	43503666 43503670	3.8	-7.38704105367987	2
43503.67	43503.671	131.333	131.333	43503670 43503671	3.8	-7.38704105367987	2
43503.671	43503.673	131.333	131.333	43503671 43503673	3.8	-7.38704105367987	2
43503.673	43503.675	136.25	136.25	43503673 43503675	3.8	-7.38704105367987	2
43503.675	43503.681	136.25	136.25	43503675 43503681	3.8	-7.38704105367987	2
43503.681	43503.682	143.333	143.333	43503681 43503682	3.8	-7.38704105367987	2
43503.682	43503.683	143.333	143.333	43503682 43503683	3.8	-7.38704105367987	2
43503.683	43503.684	143.333	143.333	43503683 43503684	3.8	-7.38704105367987	2
43503.684	43503.686	141.5	141.5	43503684 43503686	3.8	-7.38704105367987	2
43503.686	43503.689	149.667	149.667	43503686 43503689	3.8	-7.38704105367987	2
43503.689	43503.691	148	148	43503689 43503691	3.8	-7.38704105367987	2
43503.691	43503.692	156	156	43503691 43503692	3.8	-7.38704105367987	2
43503.692	43503.694	156	156	43503692 43503694	3.8	-7.38704105367987	2
43503.694	43503.695	156	156	43503694 43503695	3.8	-7.38704105367987	2
43503.695	43503.699	154.25	154.25	43503695 43503699	3.8	-7.38704105367987	2
43503.699	43503.7	157	157	43503699 43503700	3.8	-7.38704105367987	2
43503.7	43503.701	156	156	43503700 43503701	3.8	-7.38704105367987	2
43503.701	43503.702	159	159	43503701 43503702	3.8	-7.38704105367987	2
43503.702	43503.703	158	158	43503702 43503703	3.8	-7.38704105367987	2
43503.703	43503.705	168	168	43503703 43503705	3.8	-7.38704105367987	2
43503.705	43503.707	166	166	43503705 43503707	3.8	-7.38704105367987	2
43503.707	43503.709	166.5	166.5	43503707 43503709	3.8	-7.38704105367987	2
43503.709	43503.711	165	165	43503709 43503711	3.8	-7.38704105367987	2
43503.711	43503.712	167	167	43503711 43503712	3.8	-7.38704105367987	2
43503.712	43503.714	163.5	163.5	43503712 43503714	3.8	-7.38704105367987	2
43503.714	43503.716	164	164	43503714 43503716	3.8	-7.38704105367987	2
43503.716	43503.717	163	163	43503716 43503717	3.8	-7.38704105367987	2
43503.717	43503.718	166.5	166.5	43503717 43503718	3.8	-7.38704105367987	2
43503.718	43503.719	166.5	166.5	43503718 43503719	3.8	-7.38704105367987	2
43503.719	43503.72	169	169	43503719 43503720	3.8	-7.38704105367987	2
43503.72	43503.722	168	168	43503720 43503722	3.8	-7.38704105367987	2
43503.722	43503.726	174.8	174.8	43503722 43503726	3.8	-7.38704105367987	2
43503.726	43503.727	174.8	174.8	43503726 43503727	3.8	-7.38704105367987	2
43503.727	43503.728	184.667	184.667	43503727 43503728	3.8	-7.38704105367987	2
43503.728	43503.73	184.667	184.667	43503728 43503730	3.8	-7.38704105367987	2
43503.73	43503.731	188	188	43503730 43503731	3.8	-7.38704105367987	2
43503.731	43503.732	183	183	43503731 43503732	3.8	-7.38704105367987	2
43503.732	43503.733	197	197	43503732 43503733	3.8	-7.38704105367987	2
43503.733	43503.734	195	195	43503733 43503734	3.8	-7.38704105367987	2
43503.734	43503.736	198	198	43503734 43503736	3.8	-7.38704105367987	2
43503.736	43503.737	191	191	43503736 43503737	3.8	-7.38704105367987	2
43503.737	43503.738	193.667	193.667	43503737 43503738	3.8	-7.38704105367987	2
43503.738	43503.74	193.667	193.667	43503738 43503740	3.8	-7.38704105367987	2
43503.74	43503.741	196	196	43503740 43503741	3.8	-7.38704105367987	2
43503.741	43503.742	191	191	43503741 43503742	3.8	-7.38704105367987	2
43503.742	43503.744	201	201	43503742 43503744	3.8	-7.38704105367987	2
43503.744	43503.745	201	201	43503744 43503745	3.8	-7.38704105367987	2
43503.745	43503.746	223	223	43503745 43503746	3.8	-7.38704105367987	2
43503.746	43503.747	219	219	43503746 43503747	3.8	-7.38704105367987	2
43503.747	43503.748	223	223	43503747 43503748	3.8	-7.38704105367987	2
43503.748	43503.75	222	222	43503748 43503750	3.8	-7.38704105367987	2
43503.75	43503.751	228	228	43503750 43503751	3.8	-7.38704105367987	2
43503.751	43503.753	216.333	216.333	43503751 43503753	3.8	-7.38704105367987	2
43503.753	43503.754	216.333	216.333	43503753 43503754	3.8	-7.38704105367987	2
43503.754	43503.758	182.5	182.5	43503754 43503758	3.8	-7.38704105367987	2
43503.758	43503.759	187	187	43503758 43503759	3.8	-7.38704105367987	2
43503.759	43503.76	170.5	170.5	43503759 43503760	3.8	-7.38704105367987	2
43503.76	43503.761	170.5	170.5	43503760 43503761	3.8	-7.38704105367987	2
43503.761	43503.762	169	169	43503761 43503762	3.8	-7.38704105367987	2
43503.762	43503.764	172	172	43503762 43503764	3.8	-7.38704105367987	2
43503.764	43503.766	169	169	43503764 43503766	3.8	-7.38704105367987	2
43503.766	43503.767	169	169	43503766 43503767	3.8	-7.38704105367987	2
43503.767	43503.768	165	165	43503767 43503768	3.8	-7.38704105367987	2
43503.768	43503.769	169	169	43503768 43503769	3.8	-7.38704105367987	2
43503.769	43503.77	169	169	43503769 43503770	3.8	-7.38704105367987	2
43503.77	43503.771	171	171	43503770 43503771	3.8	-7.38704105367987	2
43503.771	43503.773	169.5	169.5	43503771 43503773	3.8	-7.38704105367987	2
43503.773	43503.775	169.5	169.5	43503773 43503775	3.8	-7.38704105367987	2
43503.775	43503.777	167	167	43503775 43503777	3.8	-7.38704105367987	2
43503.777	43503.778	170	170	43503777 43503778	3.8	-7.38704105367987	2
43503.778	43503.779	170	170	43503778 43503779	3.8	-7.38704105367987	2
43503.779	43503.781	170	170	43503779 43503781	3.8	-7.38704105367987	2
43503.781	43503.785	164	164	43503781 43503785	3.8	-7.38704105367987	2
43503.785	43503.786	166	166	43503785 43503786	3.8	-7.38704105367987	2
43503.786	43503.787	154	154	43503786 43503787	3.8	-7.38704105367987	2
43503.787	43503.788	162.5	162.5	43503787 43503788	3.8	-7.38704105367987	2
43503.788	43503.789	162.5	162.5	43503788 43503789	3.8	-7.38704105367987	2
43503.789	43503.792	165	165	43503789 43503792	3.8	-7.38704105367987	2
43503.792	43503.793	163.5	163.5	43503792 43503793	3.8	-7.38704105367987	2
43503.793	43503.794	163.5	163.5	43503793 43503794	3.8	-7.38704105367987	2
43503.794	43503.795	163.5	163.5	43503794 43503795	3.8	-7.38704105367987	2
43503.795	43503.796	163.5	163.5	43503795 43503796	3.8	-7.38704105367987	2
43503.796	43503.797	158	158	43503796 43503797	3.8	-7.38704105367987	2
43503.797	43503.798	160	160	43503797 43503798	3.8	-7.38704105367987	2
43503.798	43503.801	154.333	154.333	43503798 43503801	3.8	-7.38704105367987	2
43503.801	43503.803	154.5	154.5	43503801 43503803	3.8	-7.38704105367987	2
43503.803	43503.805	151.333	151.333	43503803 43503805	3.8	-7.38704105367987	2
43503.805	43503.806	151.333	151.333	43503805 43503806	3.8	-7.38704105367987	2
43503.806	43503.808	146	146	43503806 43503808	3.8	-7.38704105367987	2
43503.808	43503.809	146	146	43503808 43503809	3.8	-7.38704105367987	2
43503.809	43503.81	139.5	139.5	43503809 43503810	3.8	-7.38704105367987	2
43503.81	43503.811	139.5	139.5	43503810 43503811	3.8	-7.38704105367987	2
43503.811	43503.813	132	132	43503811 43503813	3.8	-7.38704105367987	2
43503.813	43503.815	132	132	43503813 43503815	3.8	-7.38704105367987	2
43503.815	43503.816	123.5	123.5	43503815 43503816	3.8	-7.38704105367987	2
43503.816	43503.817	123.5	123.5	43503816 43503817	3.8	-7.38704105367987	2
43503.817	43503.819	121	121	43503817 43503819	3.8	-7.38704105367987	2
43503.819	43503.821	123.5	123.5	43503819 43503821	3.8	-7.38704105367987	2
43503.821	43503.824	118.6	118.6	43503821 43503824	3.8	-7.38704105367987	2
43503.824	43503.826	118.6	118.6	43503824 43503826	3.8	-7.38704105367987	2
43503.826	43503.827	117	117	43503826 43503827	3.8	-7.38704105367987	2
43503.827	43503.828	119	119	43503827 43503828	3.8	-7.38704105367987	2
43503.828	43503.83	116	116	43503828 43503830	3.8	-7.38704105367987	2
43503.83	43503.832	116	116	43503830 43503832	3.8	-7.38704105367987	2
43503.832	43503.834	111.5	111.5	43503832 43503834	3.8	-7.38704105367987	2
43503.834	43503.836	111.5	111.5	43503834 43503836	3.8	-7.38704105367987	2
43503.836	43503.837	106	106	43503836 43503837	3.8	-7.38704105367987	2
43503.837	43503.841	109	109	43503837 43503841	3.8	-7.38704105367987	2
43503.841	43503.842	107.333	107.333	43503841 43503842	3.8	-7.38704105367987	2
43503.842	43503.844	107.333	107.333	43503842 43503844	3.8	-7.38704105367987	2
43503.844	43503.845	104.5	104.5	43503844 43503845	3.8	-7.38704105367987	2
43503.845	43503.846	104.5	104.5	43503845 43503846	3.8	-7.38704105367987	2
43503.846	43503.849	92.8	92.8	43503846 43503849	3.8	-7.38704105367987	2
43503.849	43503.851	92.8	92.8	43503849 43503851	3.8	-7.38704105367987	2
43503.851	43503.854	88.5	88.5	43503851 43503854	3.8	-7.38704105367987	2
43503.854	43503.855	88.5	88.5	43503854 43503855	3.8	-7.38704105367987	2
43503.855	43503.856	83.5	83.5	43503855 43503856	3.8	-7.38704105367987	2
43503.856	43503.857	83.5	83.5	43503856 43503857	3.8	-7.38704105367987	2
43503.857	43503.859	67	67	43503857 43503859	3.8	-7.38704105367987	2
43503.859	43503.862	67	67	43503859 43503862	3.8	-7.38704105367987	2
43503.862	43503.863	55	55	43503862 43503863	3.8	-7.38704105367987	2
43503.863	43503.867	55.5	55.5	43503863 43503867	3.8	-7.38704105367987	2
43503.867	43503.868	37.5	37.5	43503867 43503868	3.8	-7.38704105367987	2
43503.868	43503.869	37.5	37.5	43503868 43503869	3.8	-7.38704105367987	2
43503.869	43503.87	34	34	43503869 43503870	3.8	-7.38704105367987	2
43503.87	43503.872	34	34	43503870 43503872	3.8	-7.38704105367987	2
43503.872	43503.875	20.3077	20.3077	43503872 43503875	3.8	-7.38704105367987	2
43503.875	43503.885	20.3077	20.3077	43503875 43503885	3.8	-7.38704105367987	2
43503.885	43503.893	17	17	43503885 43503893	3.8	-7.38704105367987	2
43503.893	43503.895	17	17	43503893 43503895	3.8	-7.38704105367987	2
43503.895	43503.901	13	13	43503895 43503901	3.8	-7.38704105367987	2
43503.901	43503.905	14	14	43503901 43503905	3.8	-7.38704105367987	2
43503.905	43503.906	12.0909	12.0909	43503905 43503906	3.8	-7.38704105367987	2
43503.906	43503.916	12.0909	12.0909	43503906 43503916	3.8	-7.38704105367987	2
43503.916	43503.917	10	10	43503916 43503917	3.8	-7.38704105367987	2
43503.917	43503.942	12	12	43503917 43503942	3.8	-7.38704105367987	2
43503.942	43503.943	11	11	43503942 43503943	3.8	-7.38704105367987	2
43503.943	43503.95	11.1429	11.1429	43503943 43503950	3.8	-7.38704105367987	2
43503.95	43503.96	7.66667	7.66667	43503950 43503960	3.8	-7.38704105367987	2
43503.96	43503.962	7.66667	7.66667	43503960 43503962	3.8	-7.38704105367987	2
43503.962	43503.965	5	5	43503962 43503965	3.8	-7.38704105367987	2
43503.965	43503.987	5.77273	5.77273	43503965 43503987	3.8	-7.38704105367987	2
43503.987	43504.012	3.67568	3.67568	43503987 43504012	3.8	-7.38704105367987	2
43504.012	43504.024	3.67568	3.67568	43504012 43504024	3.8	-7.38704105367987	2
43504.024	43504.047	1.40351	1.40351	43504024 43504047	3.8	-7.38704105367987	2
43504.047	43504.081	1.40351	1.40351	43504047 43504081	3.8	-7.38704105367987	2
43504.081	43504.202	0	0	43504081 43504202	3.8	-7.38704105367987	2
43504.202	43504.242	2	2	43504202 43504242	3.8	-7.38704105367987	2
43504.242	43504.266	0	0	43504242 43504266	3.8	-7.38704105367987	2
43504.266	43504.3	1.56962	1.56962	43504266 43504300	3.8	-7.38704105367987	2
43504.3	43504.39	1.56962	1.56962	43504300 43504390	3.8	-7.38704105367987	2
43504.39	43504.424	1.56962	1.56962	43504390 43504424	3.8	-7.38704105367987	2
43504.424	43504.518	0	0	43504424 43504518	3.8	-7.38704105367987	2
43504.518	43504.537	1.55814	1.55814	43504518 43504537	3.8	-7.38704105367987	2
43504.537	43504.561	1.55814	1.55814	43504537 43504561	3.8	-7.38704105367987	2
43504.561	43504.613	4.03846	4.03846	43504561 43504613	3.8	-7.38704105367987	2
43504.613	43504.637	4	4	43504613 43504637	3.8	-7.38704105367987	2
43504.637	43504.643	5	5	43504637 43504643	3.8	-7.38704105367987	2
43504.643	43504.726	3.90217	3.90217	43504643 43504726	3.8	-7.38704105367987	2
43504.726	43504.735	3.90217	3.90217	43504726 43504735	3.8	-7.38704105367987	2
43504.735	43504.738	1.2	1.2	43504735 43504738	3.8	-7.38704105367987	2
43504.738	43504.75	1.2	1.2	43504738 43504750	3.8	-7.38704105367987	2
43504.75	43504.756	0	0	43504750 43504756	3.8	-7.38704105367987	2
43504.756	43504.865	1	1	43504756 43504865	3.8	-7.38704105367987	2
43504.865	43504.932	0.970149	0.970149	43504865 43504932	3.8	-7.38704105367987	2
43504.932	43504.992	2.38333	2.38333	43504932 43504992	3.8	-7.38704105367987	2
43504.992	43505.023	2	2	43504992 43505023	3.8	-7.38704105367987	2
43505.023	43505.057	3	3	43505023 43505057	3.8	-7.38704105367987	2
43505.057	43505.091	2	2	43505057 43505091	3.8	-7.38704105367987	2
43505.091	43505.148	2.05263	2.05263	43505091 43505148	3.8	-7.38704105367987	2
43505.148	43505.21	0.974138	0.974138	43505148 43505210	3.8	-7.38704105367987	2
43505.21	43505.213	0.974138	0.974138	43505210 43505213	3.8	-7.38704105367987	2
43505.213	43505.264	0.974138	0.974138	43505213 43505264	3.8	-7.38704105367987	2
43505.264	43505.338	2	2	43505264 43505338	3.8	-7.38704105367987	2
43505.338	43505.363	1	1	43505338 43505363	3.8	-7.38704105367987	2
43505.363	43505.388	2	2	43505363 43505388	3.8	-7.38704105367987	2
43505.388	43505.45	1	1	43505388 43505450	3.8	-7.38704105367987	2
43505.45	43505.53	2.475	2.475	43505450 43505530	3.8	-7.38704105367987	2
43505.53	43506.061	0	0	43505530 43506061	3.8	-7.38704105367987	2
43506.061	43506.087	2	2	43506061 43506087	3.8	-7.38704105367987	2
43506.087	43506.088	0	0	43506087 43506088	3.8	-7.38704105367987	2
43506.088	43506.102	2.14286	2.14286	43506088 43506102	3.8	-7.38704105367987	2
43506.102	43506.165	1	1	43506102 43506165	3.8	-7.38704105367987	2
43506.165	43506.175	3.63636	3.63636	43506165 43506175	3.8	-7.38704105367987	2
43506.175	43506.22	3.63636	3.63636	43506175 43506220	3.8	-7.38704105367987	2
43506.22	43506.225	6	6	43506220 43506225	3.8	-7.38704105367987	2
43506.225	43506.227	5	5	43506225 43506227	3.8	-7.38704105367987	2
43506.227	43506.228	7.97436	7.97436	43506227 43506228	3.8	-7.38704105367987	2
43506.228	43506.266	7.97436	7.97436	43506228 43506266	3.8	-7.38704105367987	2
43506.266	43506.283	8.17647	8.17647	43506266 43506283	3.8	-7.38704105367987	2
43506.283	43506.29	4.41176	4.41176	43506283 43506290	3.8	-7.38704105367987	2
43506.29	43506.3	4.41176	4.41176	43506290 43506300	3.8	-7.38704105367987	2
43506.3	43506.352	1.95	1.95	43506300 43506352	3.8	-7.38704105367987	2
43506.352	43506.355	1.95	1.95	43506352 43506355	3.8	-7.38704105367987	2
43506.355	43506.36	1.95	1.95	43506355 43506360	3.8	-7.38704105367987	2
43506.36	43506.361	3.94118	3.94118	43506360 43506361	3.8	-7.38704105367987	2
43506.361	43506.377	3.94118	3.94118	43506361 43506377	3.8	-7.38704105367987	2
43506.377	43506.465	4.15909	4.15909	43506377 43506465	3.8	-7.38704105367987	2
43506.465	43506.479	1.37838	1.37838	43506465 43506479	3.8	-7.38704105367987	2
43506.479	43506.502	1.37838	1.37838	43506479 43506502	3.8	-7.38704105367987	2
43506.502	43506.784	0	0	43506502 43506784	3.8	-7.38704105367987	2
43506.784	43506.786	1.97143	1.97143	43506784 43506786	3.8	-7.38704105367987	2
43506.786	43506.888	1.97143	1.97143	43506786 43506888	3.8	-7.38704105367987	2
43506.888	43506.889	1.97143	1.97143	43506888 43506889	3.8	-7.38704105367987	2
43506.889	43506.911	0	0	43506889 43506911	3.8	-7.38704105367987	2
43506.911	43506.958	1.27692	1.27692	43506911 43506958	3.8	-7.38704105367987	2
43506.958	43506.976	1.27692	1.27692	43506958 43506976	3.8	-7.38704105367987	2
43506.976	43507.036	3	3	43506976 43507036	3.8	-7.38704105367987	2
43507.036	43507.068	2	2	43507036 43507068	3.8	-7.38704105367987	2
43507.068	43507.071	3.7	3.7	43507068 43507071	3.8	-7.38704105367987	2
43507.071	43507.078	3.7	3.7	43507071 43507078	3.8	-7.38704105367987	2
43507.078	43507.101	4.17391	4.17391	43507078 43507101	3.8	-7.38704105367987	2
43507.101	43507.107	3	3	43507101 43507107	3.8	-7.38704105367987	2
43507.107	43507.109	4.90909	4.90909	43507107 43507109	3.8	-7.38704105367987	2
43507.109	43507.129	4.90909	4.90909	43507109 43507129	3.8	-7.38704105367987	2
43507.129	43507.165	6	6	43507129 43507165	3.8	-7.38704105367987	2
43507.165	43507.172	4.875	4.875	43507165 43507172	3.8	-7.38704105367987	2
43507.172	43507.173	4.875	4.875	43507172 43507173	3.8	-7.38704105367987	2
43507.173	43507.175	3	3	43507173 43507175	3.8	-7.38704105367987	2
43507.175	43507.203	4	4	43507175 43507203	3.8	-7.38704105367987	2
43507.203	43507.227	3	3	43507203 43507227	3.8	-7.38704105367987	2
43507.227	43507.254	4	4	43507227 43507254	3.8	-7.38704105367987	2
43507.254	43507.29	2.78261	2.78261	43507254 43507290	3.8	-7.38704105367987	2
43507.29	43507.3	2.78261	2.78261	43507290 43507300	3.8	-7.38704105367987	2
43507.3	43507.338	1	1	43507300 43507338	3.8	-7.38704105367987	2
43507.338	43507.352	3	3	43507338 43507352	3.8	-7.38704105367987	2
43507.352	43507.401	1.98	1.98	43507352 43507401	3.8	-7.38704105367987	2
43507.401	43507.402	1.98	1.98	43507401 43507402	3.8	-7.38704105367987	2
43507.402	43507.449	0	0	43507402 43507449	3.8	-7.38704105367987	2
43507.449	43507.54	1.98901	1.98901	43507449 43507540	3.8	-7.38704105367987	2
43507.54	43507.848	0	0	43507540 43507848	3.8	-7.38704105367987	2
43507.848	43507.973	1	1	43507848 43507973	3.8	-7.38704105367987	2
43507.973	43508.345	0	0	43507973 43508345	3.8	-7.38704105367987	2
43508.345	43508.346	1.96552	1.96552	43508345 43508346	3.8	-7.38704105367987	2
43508.346	43508.374	1.96552	1.96552	43508346 43508374	3.8	-7.38704105367987	2
43508.374	43508.4	5.30667	5.30667	43508374 43508400	3.8	-7.38704105367987	2
43508.4	43508.449	5.30667	5.30667	43508400 43508449	3.8	-7.38704105367987	2
43508.449	43508.469	7.6	7.6	43508449 43508469	3.8	-7.38704105367987	2
43508.469	43508.47	4.07692	4.07692	43508469 43508470	3.8	-7.38704105367987	2
43508.47	43508.482	4.07692	4.07692	43508470 43508482	3.8	-7.38704105367987	2
43508.482	43508.483	2.01639	2.01639	43508482 43508483	3.8	-7.38704105367987	2
43508.483	43508.543	2.01639	2.01639	43508483 43508543	3.8	-7.38704105367987	2
43508.543	43508.922	0	0	43508543 43508922	3.8	-7.38704105367987	2
43508.922	43509.028	1.20755	1.20755	43508922 43509028	3.8	-7.38704105367987	2
43509.028	43509.063	1	1	43509028 43509063	3.8	-7.38704105367987	2
43509.063	43509.075	2.7931	2.7931	43509063 43509075	3.8	-7.38704105367987	2
43509.075	43509.121	2.7931	2.7931	43509075 43509121	3.8	-7.38704105367987	2
43509.121	43509.178	3.17544	3.17544	43509121 43509178	3.8	-7.38704105367987	2
43509.178	43509.193	2	2	43509178 43509193	3.8	-7.38704105367987	2
43509.193	43509.2	3	3	43509193 43509200	3.8	-7.38704105367987	2
43509.2	43509.246	1.39316	1.39316	43509200 43509246	3.8	-7.38704105367987	2
43509.246	43509.317	1.39316	1.39316	43509246 43509317	3.8	-7.38704105367987	2
43509.317	43509.415	0	0	43509317 43509415	3.8	-7.38704105367987	2
43509.415	43509.539	1.01613	1.01613	43509415 43509539	3.8	-7.38704105367987	2
43509.539	43509.588	1	1	43509539 43509588	3.8	-7.38704105367987	2
43509.588	43509.615	3.4466	3.4466	43509588 43509615	3.8	-7.38704105367987	2
43509.615	43509.661	3.4466	3.4466	43509615 43509661	3.8	-7.38704105367987	2
43509.661	43509.691	3.4466	3.4466	43509661 43509691	3.8	-7.38704105367987	2
43509.691	43509.695	1.08163	1.08163	43509691 43509695	3.8	-7.38704105367987	2
43509.695	43509.74	1.08163	1.08163	43509695 43509740	3.8	-7.38704105367987	2
43509.74	43509.762	0	0	43509740 43509762	3.8	-7.38704105367987	2
43509.762	43509.764	1.9685	1.9685	43509762 43509764	3.8	-7.38704105367987	2
43509.764	43509.887	1.9685	1.9685	43509764 43509887	3.8	-7.38704105367987	2
43509.887	43509.889	1.9685	1.9685	43509887 43509889	3.8	-7.38704105367987	2
43509.889	43509.957	0	0	43509889 43509957	3.8	-7.38704105367987	2
43509.957	43510.037	2	2	43509957 43510037	3.8	-7.38704105367987	2
43510.037	43510.041	0	0	43510037 43510041	3.8	-7.38704105367987	2
43510.041	43510.063	2.90909	2.90909	43510041 43510063	3.8	-7.38704105367987	2
43510.063	43510.108	2.90909	2.90909	43510063 43510108	3.8	-7.38704105367987	2
43510.108	43510.14	2.90909	2.90909	43510108 43510140	3.8	-7.38704105367987	2
43510.14	43510.262	0	0	43510140 43510262	3.8	-7.38704105367987	2
43510.262	43510.322	1.34239	1.34239	43510262 43510322	3.8	-7.38704105367987	2
43510.322	43510.385	1.34239	1.34239	43510322 43510385	3.8	-7.38704105367987	2
43510.385	43510.446	1.34239	1.34239	43510385 43510446	3.8	-7.38704105367987	2
43510.446	43510.489	0	0	43510446 43510489	3.8	-7.38704105367987	2
43510.489	43510.606	1.30769	1.30769	43510489 43510606	3.8	-7.38704105367987	2
43510.606	43510.621	1	1	43510606 43510621	3.8	-7.38704105367987	2
43510.621	43510.661	3	3	43510621 43510661	3.8	-7.38704105367987	2
43510.661	43510.665	1	1	43510661 43510665	3.8	-7.38704105367987	2
43510.665	43510.692	2.92593	2.92593	43510665 43510692	3.8	-7.38704105367987	2
43510.692	43510.711	2	2	43510692 43510711	3.8	-7.38704105367987	2
43510.711	43510.713	3.77778	3.77778	43510711 43510713	3.8	-7.38704105367987	2
43510.713	43510.776	3.77778	3.77778	43510713 43510776	3.8	-7.38704105367987	2
43510.776	43510.792	3.77778	3.77778	43510776 43510792	3.8	-7.38704105367987	2
43510.792	43510.834	1.91304	1.91304	43510792 43510834	3.8	-7.38704105367987	2
43510.834	43510.838	1.91304	1.91304	43510834 43510838	3.8	-7.38704105367987	2
43510.838	43510.852	0	0	43510838 43510852	3.8	-7.38704105367987	2
43510.852	43510.977	1.768	1.768	43510852 43510977	3.8	-7.38704105367987	2
43510.977	43510.981	1	1	43510977 43510981	3.8	-7.38704105367987	2
43510.981	43511.004	2.26087	2.26087	43510981 43511004	3.8	-7.38704105367987	2
43511.004	43511.019	2	2	43511004 43511019	3.8	-7.38704105367987	2
43511.019	43511.049	3.34783	3.34783	43511019 43511049	3.8	-7.38704105367987	2
43511.049	43511.065	3.34783	3.34783	43511049 43511065	3.8	-7.38704105367987	2
43511.065	43511.106	5	5	43511065 43511106	3.8	-7.38704105367987	2
43511.106	43511.12	4.92857	4.92857	43511106 43511120	3.8	-7.38704105367987	2
43511.12	43511.123	7	7	43511120 43511123	3.8	-7.38704105367987	2
43511.123	43511.135	6	6	43511123 43511135	3.8	-7.38704105367987	2
43511.135	43511.174	7.23077	7.23077	43511135 43511174	3.8	-7.38704105367987	2
43511.174	43511.185	5.83333	5.83333	43511174 43511185	3.8	-7.38704105367987	2
43511.185	43511.186	5.83333	5.83333	43511185 43511186	3.8	-7.38704105367987	2
43511.186	43511.223	2.6087	2.6087	43511186 43511223	3.8	-7.38704105367987	2
43511.223	43511.232	2.6087	2.6087	43511223 43511232	3.8	-7.38704105367987	2
43511.232	43511.403	0	0	43511232 43511403	3.8	-7.38704105367987	2
43511.403	43511.408	2.58333	2.58333	43511403 43511408	3.8	-7.38704105367987	2
43511.408	43511.415	2.58333	2.58333	43511408 43511415	3.8	-7.38704105367987	2
43511.415	43511.483	4.11688	4.11688	43511415 43511483	3.8	-7.38704105367987	2
43511.483	43511.492	4.11688	4.11688	43511483 43511492	3.8	-7.38704105367987	2
43511.492	43511.499	5.14286	5.14286	43511492 43511499	3.8	-7.38704105367987	2
